id;NAME;REGION;PHONE;EMAIL;ADDRESS;OKATO;CODE;autokey
307;Прокуратура г. Череповца Вологодской области;Вологодская область;8 (8-202) 50-15-38;chegor@35.mailop.ru;162600 г. Череповец, пр. Луначарского, д. 11;19;385871301;FED_GENPROK_ORGANIZATION_307
13;Прокуратура Бурлинского района Алтайского края;Алтайский край;8 (38572) 23076;burla@22.mailop.ru;658810, Алтайский край, Бурлинский р-н, с.Бурла, ул. Ленина, 6;1;382732078;FED_GENPROK_ORGANIZATION_13
1221;Прокуратура Сормовского района г. Нижнего Новгорода Нижегородской области;Нижегородская область;8 (831) 273-00-64;58@52.mailop.ru;603003, Нижегородская область, г.Н.Новгород, ул.Коминтерна, д. 234;22;386738667;FED_GENPROK_ORGANIZATION_1221
395;Московско-Рязанская транспортная прокуратура Московской межрегиональной транспортной прокуратуры;Московская межрегиональная транспортная прокуратура;8 (495) 785-05-38;mos-rzntt@190.mailop.ru;107140, г. Москва, ул. 2-я Леснорядская, д. 13/15;45;382695875;FED_GENPROK_ORGANIZATION_395
1427;Урицкая межрайонная прокуратура Орловской области;Орловская область;8-486-47-2-07-91;uric@57.mailop.ru;303900, Орловская область, п. Нарышкино, пер. 2-й Ленинский, 3а;54;386891498;FED_GENPROK_ORGANIZATION_1427
1244;Прокуратура Маревского района Новгородской области;Новгородская область;8 816 632 13 55;prok.mar@53.mailop.ru;175350, Новгородская область, с. Марёво, ул. Советов, д.70;49;344874433;FED_GENPROK_ORGANIZATION_1244
1137;Сергиево-Посадская городская прокуратура Московской области;Московская область;8 (496) 547-09-87;ser-pos@50.mailop.ru;141309, Московская область, г. Сергиев Посад, Проспект Красной Армии , д. 136;46;382213115;FED_GENPROK_ORGANIZATION_1137
29;Прокуратура Индустриального района г. Барнаула Алтайского края;Алтайский край;8 (3852) 310965;industrial@22.mailop.ru;656022, Алтайский край, г.Барнаул, ул. Новосибирская, 1а;1;382737917;FED_GENPROK_ORGANIZATION_29
1092;Прокуратура Ягоднинского района Магаданской области;Магаданская область;8 (41343) 2-31-34;yaproc@bk.ru;686230, Магаданская область, Ягоднинский район, п. Ягодное, ул. Квартал 60 лет СССР, д. 1;44;386652261;FED_GENPROK_ORGANIZATION_1092
1420;Прокуратура Орловского района Орловской области;Орловская область;8 (4862) 72-15-57;orl@57.mailop.ru;302006, г. Орел, ул. Московская, 100;54;386891016;FED_GENPROK_ORGANIZATION_1420
220;Прокуратура Суземского района Брянской области;Брянская область;8 (4835) 32-16-00;suz@32.mailop.ru;242190, Брянская область, пос. Суземка, ул. Вокзальная, 31;15;383060735;FED_GENPROK_ORGANIZATION_220
1293;Прокуратура Новосибирской области;Новосибирская область;8 (383) 218-79-55;off@54.mailop.ru;"630099, Новосибирская область, г. Новосибирск, ул. Каменская, 20 ""А"".";50;360083465;FED_GENPROK_ORGANIZATION_1293
1208;Прокуратура Ленинского района г. Нижнего Новгорода Нижегородской области;Нижегородская область;8 (831) 245 20 08;53@52.mailop.ru;603011, Нижегородская область, г.Н.Новгород, ул. Рубо, д.5;22;386724865;FED_GENPROK_ORGANIZATION_1208
280;Прокуратура Октябрьского района Волгоградской области;Волгоградская область;8(84475) 6-13-81;oktyabrsk@volgoproc.ru;404321, Волгоградская область, р.п. Октябрьский, ул. Центральная, д. 26 А;18;385847029;FED_GENPROK_ORGANIZATION_280
1231;Шарангская межрайонная прокуратура Нижегородской области;Нижегородская область;8 (83155) 2-12-48;45@52.mailop.ru;606840, Нижегородская область, р.п. Шаранга, ул. Красноармейская, д. 1;22;386739023;FED_GENPROK_ORGANIZATION_1231
945;Прокуратура Нижнеингашского района Красноярского края;Красноярский край;8 (39171) 2-12-18;krpro140@24.mailop.ru;663850, п. Нижний Ингаш, ул. Ленина, д. 107;4;386570162;FED_GENPROK_ORGANIZATION_945
2098;Прокуратура Ворошиловского района г. Ростова-на-Дону Ростовской области;Ростовская область;8 (863) 235-31-33;765@61.mailop.ru;344113, г. Ростов-на-Дону, ул. Орбитальная, 34;60;382328917;FED_GENPROK_ORGANIZATION_2098
